,stock_symbol,m_date,gt_index_lag1,adjusted_gt_index_lag1,open_monday,open_tuesday,close_thursday,close_friday,dji_return,percent_change,abs_percent_change,excess_percent_change,abs_excess_percent_change,postive_change_dummy,postive_excess_change_dummy,adjusted_gt_index_lag2,adjusted_gt_index_lag3,adjusted_gt_index_lag4,Monday,Tuesday,Wednesday,Thursday,Friday,open_days,Volume_mean,Volume_std,standarized_weekly_volume,standarized_weekly_volume_lag1,standarized_weekly_volume_lag2,standarized_weekly_volume_lag3
1274,CSCO,2018-02-26,60,1.961288989126999,44.299999,45.41,43.799999,44.060001,3.4062006598273236,0.5417562199042034,0.5417562199042034,-2.86444443992312,2.86444443992312,1.0,0.0,1.0466117508721644,4.113470726197197,1.961288989126999,27771100.0,27419300.0,26885200.0,32154300.0,28848100.0,5,28212168.2132964,15213324.490477575,0.026518318659154362,-0.060367687146306866,1.0979830080636919,1.2290207704704426
1275,CSCO,2018-03-05,42,0.9928072074454095,43.919998,44.650002,44.34,45.369999,-3.5324208948260534,-3.301459622106541,3.301459622106541,0.2309612727195125,0.2309612727195125,0.0,1.0,1.961288989126999,1.0466117508721644,4.113470726197197,22101700.0,21930000.0,22034400.0,20285600.0,22230900.0,5,28212168.2132964,15213324.490477575,-0.42697098963229224,0.026518318659154362,-0.060367687146306866,1.0979830080636919
1276,CSCO,2018-03-12,45,1.1542208377256744,45.529999,45.779999,45.330002,45.009998,1.6787100341257826,1.1421063286208144,1.1421063286208144,-0.5366037055049682,0.5366037055049682,1.0,0.0,0.9928072074454095,1.961288989126999,1.0466117508721644,18299800.0,23411200.0,21141100.0,23520400.0,56129000.0,5,28212168.2132964,15213324.490477575,0.018939436076838487,-0.42697098963229224,0.026518318659154362,-0.060367687146306866
1277,CSCO,2018-03-19,40,0.8851981205918996,44.59,44.490002,43.07,42.419998,5.465201277491009,4.866566494729768,4.866566494729768,-0.5986347827612413,0.5986347827612413,1.0,0.0,1.1542208377256744,0.9928072074454095,1.961288989126999,26734100.0,22809700.0,22528200.0,29520800.0,31759200.0,5,28212168.2132964,15213324.490477575,-0.10134328063937847,0.018939436076838487,-0.42697098963229224,0.026518318659154362
1278,CSCO,2018-03-26,42,0.9928072074454095,43.25,44.490002,42.889999,,-1.1641574963710284,0.832372254335253,,1.9965297507062814,1.9965297507062814,1.0,1.0,0.8851981205918996,1.1542208377256744,0.9928072074454095,29731900.0,30942000.0,36696800.0,55021200.0,0.0,4,28212168.2132964,15213324.490477575,0.6498123926096095,-0.10134328063937847,0.018939436076838487,-0.42697098963229224
1279,CSCO,2018-04-02,40,0.8851981205918996,42.52,41.34,41.82,40.73,0.5974259045543675,4.2097836312323755,4.2097836312323755,3.612357726678008,3.612357726678008,1.0,1.0,0.9928072074454095,0.8851981205918996,1.1542208377256744,36791800.0,28003900.0,30117600.0,29331600.0,32208700.0,5,28212168.2132964,15213324.490477575,0.20235891166526745,0.6498123926096095,-0.10134328063937847,0.018939436076838487
1280,CSCO,2018-04-09,39,0.8313935771651446,40.950001,42.099998,43.34,43.0,-1.3421563468057915,-5.006102441853419,5.00610244185342,-3.6639460950476277,3.6639460950476277,0.0,0.0,0.8851981205918996,0.9928072074454095,0.8851981205918996,25725800.0,22724400.0,21693000.0,22297000.0,18272300.0,5,28212168.2132964,15213324.490477575,-0.3989705351447388,0.20235891166526745,0.6498123926096095,-0.10134328063937847
1281,CSCO,2018-04-16,44,1.1004162942989195,43.119999,43.849998,44.560001,44.09,0.08255039762950485,-2.249538549386338,2.249538549386338,-2.332088947015843,2.332088947015843,0.0,0.0,0.8313935771651446,0.8851981205918996,0.9928072074454095,15807900.0,21474600.0,17605300.0,21472300.0,23539200.0,5,28212168.2132964,15213324.490477575,-0.5411248684302513,-0.3989705351447388,0.20235891166526745,0.6498123926096095
1282,CSCO,2018-04-23,34,0.5623708600313698,44.259998,44.43,44.209999,44.709999,0.7223144075427628,-1.0167216907691687,1.0167216907691687,-1.7390360983119315,1.7390360983119315,0.0,0.0,1.1004162942989195,0.8313935771651446,0.8851981205918996,20716800.0,21421500.0,21706000.0,20549300.0,20077400.0,5,28212168.2132964,15213324.490477575,-0.48102360650211,-0.5411248684302513,-0.3989705351447388,0.20235891166526745
1283,CSCO,2018-04-30,37,0.7237844903116347,44.919998,43.91,44.439999,45.299999,0.605890638685762,-0.8459506164715325,0.8459506164715325,-1.4518412551572943,1.4518412551572943,0.0,0.0,0.5623708600313698,1.1004162942989195,0.8313935771651446,19958500.0,16865500.0,23601600.0,23750200.0,19504100.0,5,28212168.2132964,15213324.490477575,-0.4914237001896557,-0.48102360650211,-0.5411248684302513,-0.3989705351447388
1284,CSCO,2018-05-07,48,1.3156344680059393,45.360001,45.82,46.299999,45.93,-2.1116742429402637,-1.256611524325149,1.256611524325149,0.8550627186151147,0.8550627186151147,0.0,1.0,0.7237844903116347,0.5623708600313698,1.1004162942989195,17822400.0,20285300.0,20438300.0,18469400.0,17551500.0,5,28212168.2132964,15213324.490477575,-0.611226574383315,-0.4914237001896557,-0.48102360650211,-0.5411248684302513
1285,CSCO,2018-05-14,76,2.8221616839550783,45.75,45.209999,43.459999,43.209999,0.660303306201107,5.5519147540983536,5.5519147540983536,4.891611447897247,4.891611447897247,1.0,1.0,1.3156344680059393,0.7237844903116347,0.5623708600313698,22037700.0,24753600.0,31253700.0,48210400.0,24456000.0,5,28212168.2132964,15213324.490477575,0.12686982308907627,-0.611226574383315,-0.4914237001896557,-0.48102360650211
1286,CSCO,2018-05-21,50,1.423243554859449,43.490002,43.790001,43.57,43.259998,0.5223260328226483,0.5288663817490602,0.5288663817490601,0.006540348926411865,0.006540348926411865,1.0,1.0,2.8221616839550783,1.3156344680059393,0.7237844903116347,21785900.0,16381800.0,20399400.0,18335600.0,15362000.0,5,28212168.2132964,15213324.490477575,-0.6414921485047506,0.12686982308907627,-0.611226574383315,-0.4914237001896557
1287,CSCO,2018-05-28,34,0.5623708600313698,,42.759998,42.709999,43.66,-0.11631475219220916,-2.1047755895591798,,-1.9884608373669705,1.9884608373669705,0.0,0.0,1.423243554859449,2.8221616839550783,1.3156344680059393,0.0,25057300.0,22498800.0,31439600.0,18321200.0,4,28212168.2132964,15213324.490477575,-0.25523305019404774,-0.6414921485047506,0.12686982308907627,-0.611226574383315
1288,CSCO,2018-06-04,38,0.7775890337383896,43.5,43.740002,43.650002,43.48,-2.3818716265767605,0.04597701149426006,0.04597701149426006,2.4278486380710205,2.4278486380710205,1.0,1.0,0.5623708600313698,1.423243554859449,2.8221616839550783,17943100.0,16728800.0,17730200.0,19722000.0,18812400.0,5,28212168.2132964,15213324.490477575,-0.6589531577776594,-0.25523305019404774,-0.6414921485047506,0.12686982308907627
1289,CSCO,2018-06-11,38,0.7775890337383896,43.619999,43.68,44.689999,44.25,0.9716724958643232,-1.444293934990691,1.444293934990691,-2.415966430855014,2.415966430855014,0.0,0.0,0.7775890337383896,0.5623708600313698,1.423243554859449,15069000.0,17564900.0,24383200.0,24020500.0,49379800.0,5,28212168.2132964,15213324.490477575,-0.1399226194530197,-0.6589531577776594,-0.25523305019404774,-0.6414921485047506
1290,CSCO,2018-06-18,34,0.5623708600313698,43.869999,43.619999,43.16,43.200001,1.456801648479397,1.5272350473497838,1.5272350473497838,0.07043339887038669,0.07043339887038669,1.0,1.0,0.7775890337383896,0.7775890337383896,0.5623708600313698,17625400.0,22199200.0,21276500.0,20924400.0,27460000.0,5,28212168.2132964,15213324.490477575,-0.415101131724967,-0.1399226194530197,-0.6589531577776594,-0.25523305019404774
1291,CSCO,2018-06-25,32,0.4547617731778599,42.689999,42.48,42.939999,43.029999,0.7861446693246616,-0.7964394658336635,0.7964394658336635,-1.5825841351583252,1.5825841351583252,0.0,0.0,0.5623708600313698,0.7775890337383896,0.7775890337383896,28626700.0,22171200.0,20794800.0,22197700.0,20522900.0,5,28212168.2132964,15213324.490477575,-0.351633084316633,-0.415101131724967,-0.1399226194530197,-0.6589531577776594
1292,CSCO,2018-07-02,28,0.23954359947084006,42.560001,42.939999,42.560001,42.709999,-1.22074711569114,-0.3524389014934554,0.35243890149345536,0.8683082141976846,0.8683082141976846,0.0,1.0,0.4547617731778599,0.5623708600313698,0.7775890337383896,21810900.0,13474700.0,0.0,18118700.0,20258300.0,4,28212168.2132964,15213324.490477575,-0.6439432892809392,-0.351633084316633,-0.415101131724967,-0.1399226194530197
1293,CSCO,2018-07-09,43,1.0466117508721644,42.75,42.869999,43.580002,41.779999,-2.0400786034332987,2.269008187134511,2.2690081871345114,4.309086790567809,4.309086790567809,1.0,1.0,0.23954359947084006,0.4547617731778599,0.5623708600313698,23210000.0,20224600.0,17721600.0,17999500.0,50831300.0,5,28212168.2132964,15213324.490477575,-0.14558081730805655,-0.6439432892809392,-0.351633084316633,-0.415101131724967
1294,CSCO,2018-07-16,41,0.9390026640186545,42.049999,42.209999,42.400002,42.009998,-0.1300232118439695,0.09512723175093683,0.09512723175093683,0.22515044359490632,0.22515044359490632,1.0,1.0,1.0466117508721644,0.23954359947084006,0.4547617731778599,24468000.0,21188400.0,20364000.0,24498800.0,20732100.0,5,28212168.2132964,15213324.490477575,-0.39188727072955787,-0.14558081730805655,-0.6439432892809392,-0.351633084316633
1295,CSCO,2018-07-23,37,0.7237844903116347,41.919998,42.220001,43.529999,42.57,-1.6541990004037388,-1.550577364054265,1.550577364054265,0.10362163634947374,0.10362163634947374,0.0,1.0,0.9390026640186545,1.0466117508721644,0.23954359947084006,15656500.0,17493900.0,20658300.0,23518700.0,22050900.0,5,28212168.2132964,15213324.490477575,-0.5479741274508698,-0.39188727072955787,-0.14558081730805655,-0.6439432892809392
1296,CSCO,2018-07-30,41,0.9390026640186545,42.459999,42.240002,42.529999,42.830002,-0.09143233668909258,-0.8714154703583411,0.8714154703583412,-0.7799831336692485,0.7799831336692485,0.0,0.0,0.7237844903116347,0.9390026640186545,1.0466117508721644,15300400.0,20900300.0,21650000.0,18033200.0,13394300.0,5,28212168.2132964,15213324.490477575,-0.6807537839463573,-0.5479741274508698,-0.39188727072955787,-0.14558081730805655
1297,CSCO,2018-08-06,38,0.7775890337383896,42.73,43.299999,43.779999,43.779999,0.48860700363383414,-2.4572876199391525,2.457287619939152,-2.9458946235729866,2.9458946235729866,0.0,0.0,0.9390026640186545,0.7237844903116347,0.9390026640186545,14345800.0,18040500.0,13917100.0,14056400.0,14322100.0,5,28212168.2132964,15213324.490477575,-0.8726421513986682,-0.6807537839463573,-0.5479741274508698,-0.39188727072955787
1298,CSCO,2018-08-13,87,3.4140116616493827,44.080002,43.84,45.16,45.869999,-1.3508441615083184,-4.060791558040309,4.060791558040309,-2.709947396531991,2.709947396531991,0.0,0.0,0.7775890337383896,0.9390026640186545,0.7237844903116347,17991100.0,15981300.0,27902200.0,48648500.0,23153900.0,5,28212168.2132964,15213324.490477575,-0.09707071023304256,-0.8726421513986682,-0.6807537839463573,-0.5479741274508698
1299,CSCO,2018-08-20,48,1.3156344680059393,45.990002,46.25,46.02,46.32,-0.24351338013830237,-0.7175429129139924,0.7175429129139924,-0.47402953277569004,0.47402953277569004,0.0,0.0,3.4140116616493827,0.7775890337383896,0.9390026640186545,19288500.0,18617300.0,13202900.0,15379000.0,15575200.0,5,28212168.2132964,15213324.490477575,-0.7756087908781591,-0.09707071023304256,-0.8726421513986682,-0.6807537839463573
1300,CSCO,2018-08-27,46,1.2080253811524293,46.5,46.779999,47.150002,47.77,-0.31723637912847136,-2.7311827956989316,2.7311827956989316,-2.41394641657046,2.41394641657046,0.0,0.0,1.3156344680059393,3.4140116616493827,0.7775890337383896,17209900.0,19147300.0,20220600.0,16238500.0,24904200.0,5,28212168.2132964,15213324.490477575,-0.5697681804343274,-0.7756087908781591,-0.09707071023304256,-0.8726421513986682
1301,CSCO,2018-09-03,40,0.8851981205918996,,47.84,47.279999,47.049999,-0.0018087232915279829,1.6513398829431516,,1.6531486062346796,1.6531486062346796,1.0,1.0,1.2080253811524293,1.3156344680059393,3.4140116616493827,0.0,19122200.0,20818100.0,16537600.0,17229700.0,4,28212168.2132964,15213324.490477575,-0.643203805941381,-0.5697681804343274,-0.7756087908781591,-0.09707071023304256
1302,CSCO,2018-09-10,41,0.9390026640186545,47.299999,46.91,47.240002,47.400002,-0.6261939388953588,-0.21142283745080195,0.21142283745080198,0.41477110144455687,0.41477110144455687,0.0,1.0,0.8851981205918996,1.2080253811524293,1.3156344680059393,16597200.0,17291500.0,16649400.0,17972100.0,13937000.0,5,28212168.2132964,15213324.490477575,-0.7705566407022979,-0.643203805941381,-0.5697681804343274,-0.7756087908781591
1303,CSCO,2018-09-17,36,0.6699799468848797,47.23,47.07,47.73,48.560001,-2.26310620614352,-2.816008892652981,2.816008892652981,-0.5529026865094608,0.5529026865094608,0.0,0.0,0.9390026640186545,0.8851981205918996,1.2080253811524293,14430200.0,16469600.0,12721900.0,17007800.0,59664600.0,5,28212168.2132964,15213324.490477575,-0.2730072717436672,-0.7705566407022979,-0.643203805941381,-0.5697681804343274
1304,CSCO,2018-09-24,20,-0.19089274794319963,48.209999,48.57,,,,,,,,,,0.6699799468848797,0.9390026640186545,0.8851981205918996,21819300.0,15810800.0,0.0,0.0,0.0,2,28212168.2132964,15213324.490477575,-0.6176899874303151,-0.2730072717436672,-0.7705566407022979,-0.643203805941381
1305,CVX,2013-09-30,18,-1.000434671456099,121.599998,121.269997,118.25,118.129997,1.1622447436243395,2.8536192903555775,2.8536192903555775,1.691374546731238,1.691374546731238,1.0,1.0,,,,6421800.0,4702300.0,5899800.0,10203700.0,6538500.0,5,6951777.28531856,3026040.605252946,-0.06561619991942,,,
1306,CVX,2013-10-07,15,-1.1618483017363639,117.43,117.889999,116.379997,117.669998,-1.1135921985195567,-0.2043753725623775,0.20437537256237753,0.9092168259571792,0.9092168259571792,0.0,1.0,-1.000434671456099,,,5677400.0,6744200.0,8861700.0,11133000.0,6535800.0,5,6951777.28531856,3026040.605252946,0.2771419237486862,-0.06561619991942,,
1307,CVX,2013-10-14,19,-0.946630128029344,117.330002,118.559998,119.519997,119.650002,-1.1050926750193584,-1.9773288676838237,1.9773288676838234,-0.8722361926644653,0.8722361926644653,0.0,0.0,-1.1618483017363639,-1.000434671456099,,4789800.0,6414700.0,5614200.0,5254800.0,6231100.0,5,6951777.28531856,3026040.605252946,-0.42658293582635437,0.2771419237486862,-0.06561619991942,
1308,CVX,2013-10-21,15,-1.1618483017363639,119.629997,120.139999,120.559998,120.589996,-1.0970485423732157,-0.8024734799583721,0.8024734799583723,0.29457506241484355,0.29457506241484355,0.0,1.0,-0.946630128029344,-1.1618483017363639,-1.000434671456099,4360700.0,6444900.0,4961900.0,4188100.0,4273300.0,5,6951777.28531856,3026040.605252946,-0.6959580389181593,-0.42658293582635437,0.2771419237486862,-0.06561619991942
1309,CVX,2013-10-28,14,-1.2156528451631188,120.559998,121.330002,119.959999,118.010002,-0.2977635555839238,2.1151261133896115,2.1151261133896115,2.4128896689735355,2.4128896689735355,1.0,1.0,-1.1618483017363639,-0.946630128029344,-1.1618483017363639,5497700.0,4241700.0,4999100.0,7752500.0,9344200.0,5,6951777.28531856,3026040.605252946,-0.1932351087105396,-0.6959580389181593,-0.42658293582635437,0.2771419237486862
1310,CVX,2013-11-04,17,-1.0542392148828539,118.589996,117.599998,119.910004,121.190002,-0.8999313512734688,-2.1924328254467667,2.1924328254467667,-1.2925014741732979,1.2925014741732979,0.0,0.0,-1.2156528451631188,-1.1618483017363639,-0.946630128029344,6670300.0,6623300.0,8373200.0,10131200.0,11331000.0,5,6951777.28531856,3026040.605252946,0.5532056350385652,-0.1932351087105396,-0.6959580389181593,-0.42658293582635437
1311,CVX,2013-11-11,14,-1.2156528451631188,121.18,121.029999,119.559998,120.059998,-1.2844490261830297,0.924246575342477,0.924246575342477,2.208695601525507,2.208695601525507,1.0,1.0,-1.0542392148828539,-1.2156528451631188,-1.1618483017363639,3427600.0,6914200.0,6212000.0,5470900.0,6008000.0,5,6951777.28531856,3026040.605252946,-0.44455361338619975,0.5532056350385652,-0.1932351087105396,-0.6959580389181593
1312,CVX,2013-11-18,11,-1.3770664754433837,120.709999,120.550003,123.459999,124.029999,-0.6393008569046372,-2.7503935278799956,2.7503935278799956,-2.111092670975358,2.111092670975358,0.0,0.0,-1.2156528451631188,-1.0542392148828539,-1.2156528451631188,4788700.0,5891800.0,4571300.0,4884300.0,3887400.0,5,6951777.28531856,3026040.605252946,-0.7095335342134599,-0.44455361338619975,0.5532056350385652,-0.1932351087105396
1313,CVX,2013-11-25,9,-1.4846755622968935,123.769997,123.410004,,122.440002,-0.08910049743995091,1.0745697925483482,1.0745697925483482,1.1636702899882991,1.1636702899882991,1.0,1.0,-1.3770664754433837,-1.2156528451631188,-1.0542392148828539,3925300.0,4597500.0,3906700.0,0.0,3721000.0,4,6951777.28531856,3026040.605252946,-0.9630248451589984,-0.7095335342134599,-0.44455361338619975,0.5532056350385652
1314,CVX,2013-12-02,12,-1.3232619320166286,122.870003,122.309998,121.099998,122.290001,0.4159844739972047,0.47204523955289013,0.47204523955289013,0.056060765555685454,0.056060765555685454,1.0,1.0,-1.4846755622968935,-1.3770664754433837,-1.2156528451631188,5384000.0,5410200.0,4391800.0,4706800.0,4179100.0,5,6951777.28531856,3026040.605252946,-0.706334634640468,-0.9630248451589984,-0.7095335342134599,-0.44455361338619975
1315,CVX,2013-12-09,11,-1.3770664754433837,122.269997,123.790001,120.989998,119.900002,1.6488032898787524,1.9383291552710211,1.9383291552710211,0.28952586539226877,0.28952586539226877,1.0,1.0,-1.3232619320166286,-1.4846755622968935,-1.3770664754433837,7706500.0,5602700.0,7309900.0,7221200.0,5268100.0,5,6951777.28531856,3026040.605252946,-0.1090855439102633,-0.706334634640468,-0.9630248451589984,-0.7095335342134599
1316,CVX,2013-12-16,12,-1.3232619320166286,120.459999,120.120003,123.220001,122.779999,-2.9286279502711436,-1.9259505389834906,1.9259505389834908,1.002677411287653,1.002677411287653,0.0,1.0,-1.3770664754433837,-1.3232619320166286,-1.4846755622968935,7304500.0,6824000.0,8206400.0,6540600.0,9455200.0,5,6951777.28531856,3026040.605252946,0.23607175443758682,-0.1090855439102633,-0.706334634640468,-0.9630248451589984
1317,CVX,2013-12-23,11,-1.3770664754433837,123.410004,122.769997,124.809998,125.230003,-1.560285086516397,-1.4747580755284602,1.4747580755284602,0.08552701098793691,0.08552701098793691,0.0,1.0,-1.3232619320166286,-1.3770664754433837,-1.3232619320166286,4062400.0,1587800.0,0.0,3415200.0,3455300.0,4,6951777.28531856,3026040.605252946,-1.2629051568853993,0.23607175443758682,-0.1090855439102633,-0.706334634640468
1318,CVX,2013-12-30,14,-1.2156528451631188,124.790001,124.68,124.139999,124.349998,0.08807985318402119,0.3525947563699469,0.3525947563699469,0.26451490318592574,0.26451490318592574,1.0,1.0,-1.3770664754433837,-1.3232619320166286,-1.3770664754433837,4688500.0,3475600.0,0.0,4540300.0,3506000.0,4,6951777.28531856,3026040.605252946,-0.9580761343009866,-1.2629051568853993,0.23607175443758682,-0.1090855439102633
1319,CVX,2014-01-06,9,-1.4846755622968935,124.589996,124.419998,123.290001,121.010002,0.2245246709598532,2.8734201099099477,2.8734201099099477,2.6488954389500945,2.6488954389500945,1.0,1.0,-1.2156528451631188,-1.3770664754433837,-1.3232619320166286,4252300.0,4563300.0,8282500.0,5643500.0,8127500.0,5,6951777.28531856,3026040.605252946,-0.2570875235342491,-0.9580761343009866,-1.2629051568853993,0.23607175443758682
1320,CVX,2014-01-13,15,-1.1618483017363639,120.809998,119.400002,118.830002,119.290001,-0.1492710616286788,1.258171529809966,1.258171529809966,1.4074425914386448,1.4074425914386448,1.0,1.0,-1.4846755622968935,-1.2156528451631188,-1.3770664754433837,6504200.0,6904600.0,5829300.0,5041100.0,7199700.0,5,6951777.28531856,3026040.605252946,-0.21678403263320564,-0.2570875235342491,-0.9580761343009866,-1.2629051568853993
1321,CVX,2014-01-20,13,-1.2694573885898737,,120.739998,118.389999,116.290001,3.5248172946393823,3.6856030095345838,,0.16078571489520144,0.16078571489520144,1.0,1.0,-1.1618483017363639,-1.4846755622968935,-1.2156528451631188,0.0,5602300.0,4977500.0,6205800.0,7094900.0,4,6951777.28531856,3026040.605252946,-0.3244015574723274,-0.21678403263320564,-0.2570875235342491,-0.9580761343009866
1322,CVX,2014-01-27,18,-1.000434671456099,116.260002,116.720001,116.449997,111.629997,1.1348298431764996,3.9824573545078703,3.98245735450787,2.8476275113313707,2.8476275113313707,1.0,1.0,-1.2694573885898737,-1.1618483017363639,-1.4846755622968935,6179500.0,4303700.0,5522100.0,5538700.0,15523500.0,5,6951777.28531856,3026040.605252946,0.15258311930115187,-0.3244015574723274,-0.21678403263320564,-0.2570875235342491
1323,CVX,2014-02-03,15,-1.1618483017363639,112.349998,111.860001,111.269997,112.050003,-0.6140371313208545,0.2670182513042818,0.2670182513042818,0.8810553826251363,0.8810553826251363,1.0,1.0,-1.000434671456099,-1.2694573885898737,-1.1618483017363639,11275300.0,9717200.0,10562900.0,7983300.0,7071800.0,5,6951777.28531856,3026040.605252946,0.7833082975049191,0.15258311930115187,-0.3244015574723274,-0.21678403263320564
1324,CVX,2014-02-10,16,-1.1080437583096088,112.470001,112.029999,112.510002,113.480003,-2.2842105815605622,-0.8980190193116475,0.8980190193116475,1.3861915622489147,1.3861915622489147,0.0,1.0,-1.1618483017363639,-1.000434671456099,-1.2694573885898737,9251300.0,6874700.0,6422100.0,5061600.0,6776400.0,5,6951777.28531856,3026040.605252946,-0.02463856076125844,0.7833082975049191,0.15258311930115187,-0.3244015574723274
1325,CVX,2014-02-17,15,-1.1618483017363639,,113.860001,114.599998,112.68,0.3136685462231135,1.0363613118183532,,0.7226927655952398,0.7226927655952398,1.0,1.0,-1.1080437583096088,-1.1618483017363639,-1.000434671456099,0.0,6106600.0,7989900.0,8406900.0,9221100.0,4,6951777.28531856,3026040.605252946,0.3236399779240823,-0.02463856076125844,0.7833082975049191,0.15258311930115187
1326,CVX,2014-02-24,21,-0.839021041175834,113.370003,114.370003,115.690002,115.330002,-1.362791931767984,-1.7288515022796607,1.7288515022796607,-0.3660595705116767,0.3660595705116767,0.0,0.0,-1.1618483017363639,-1.1080437583096088,-1.1618483017363639,7337900.0,5976100.0,6113800.0,4922600.0,6944600.0,5,6951777.28531856,3026040.605252946,-0.22893852915124743,0.3236399779240823,-0.02463856076125844,0.7833082975049191
1327,CVX,2014-03-03,19,-0.946630128029344,114.790001,115.889999,114.849998,115.080002,-0.8026777973205079,-0.252636115927893,0.252636115927893,0.550041681392615,0.550041681392615,0.0,1.0,-0.839021041175834,-1.1618483017363639,-1.1080437583096088,6046200.0,5611500.0,6703700.0,5179600.0,5055600.0,5,6951777.28531856,3026040.605252946,-0.407283789642188,-0.22893852915124743,0.3236399779240823,-0.02463856076125844
1328,CVX,2014-03-10,17,-1.0542392148828539,115.449997,115.900002,114.449997,114.099998,2.3547519689729097,1.169336539696919,1.169336539696919,-1.1854154292759906,1.1854154292759906,1.0,0.0,-0.946630128029344,-0.839021041175834,-1.1618483017363639,6203000.0,6274300.0,6812900.0,5405100.0,6280000.0,5,6951777.28531856,3026040.605252946,-0.2500684505042543,-0.407283789642188,-0.22893852915124743,0.3236399779240823
1329,CVX,2014-03-17,13,-1.2694573885898737,114.260002,115.620003,115.510002,115.629997,-1.4713928054592913,-1.199015382478291,1.199015382478291,0.2723774229810003,0.2723774229810003,0.0,1.0,-1.0542392148828539,-0.946630128029344,-0.839021041175834,5894500.0,6329600.0,5569600.0,5280600.0,14893600.0,5,6951777.28531856,3026040.605252946,0.21209322623342391,-0.2500684505042543,-0.407283789642188,-0.22893852915124743
1330,CVX,2014-03-24,12,-1.3232619320166286,116.0,116.230003,117.669998,118.5,-0.12132096528303837,-2.1551724137931036,2.1551724137931036,-2.0338514485100654,2.0338514485100654,0.0,0.0,-1.2694573885898737,-1.0542392148828539,-0.946630128029344,5386900.0,5573000.0,5971600.0,5224600.0,5875100.0,5,6951777.28531856,3026040.605252946,-0.44465275283577593,0.21209322623342391,-0.2500684505042543,-0.407283789642188
1331,CVX,2014-03-31,14,-1.2156528451631188,118.790001,119.150002,119.040001,118.800003,-0.5420853950748639,-0.00841990059415865,0.00841990059415865,0.5336654944807052,0.5336654944807052,0.0,1.0,-1.3232619320166286,-1.2694573885898737,-1.0542392148828539,5482700.0,5391400.0,4505600.0,4446400.0,5301300.0,5,6951777.28531856,3026040.605252946,-0.6365735086220171,-0.44465275283577593,0.21209322623342391,-0.2500684505042543
1332,CVX,2014-04-07,16,-1.1080437583096088,118.32,117.660004,116.690002,117.029999,2.3601610913252857,1.0902645368492137,1.0902645368492137,-1.269896554476072,1.269896554476072,1.0,0.0,-1.2156528451631188,-1.3232619320166286,-1.2694573885898737,5241300.0,4706100.0,5376500.0,8769200.0,7028800.0,5,6951777.28531856,3026040.605252946,-0.2403792216323406,-0.6365735086220171,-0.44465275283577593,0.21209322623342391
1333,CVX,2014-04-14,12,-1.3232619320166286,117.839996,118.709999,123.68,,-2.372361762076812,-4.955875931971356,,-2.583514169894544,2.583514169894544,0.0,0.0,-1.1080437583096088,-1.2156528451631188,-1.3232619320166286,6817700.0,7681900.0,7277000.0,8604900.0,0.0,4,6951777.28531856,3026040.605252946,0.2126864106067215,-0.2403792216323406,-0.6365735086220171,-0.44465275283577593
1334,CVX,2014-04-21,16,-1.1080437583096088,123.050003,123.870003,124.300003,123.989998,0.28923269310594574,-0.7639130248538036,0.7639130248538036,-1.0531457179597494,1.0531457179597494,0.0,0.0,-1.3232619320166286,-1.1080437583096088,-1.2156528451631188,6351100.0,5849200.0,5596300.0,5185300.0,5776300.0,5,6951777.28531856,3026040.605252946,-0.3966031662745123,0.2126864106067215,-0.2403792216323406,-0.6365735086220171
1335,CVX,2014-04-28,16,-1.1080437583096088,124.260002,125.919998,124.940002,124.720001,-0.9147992337448791,-0.370190723158041,0.3701907231580411,0.5446085105868381,0.5446085105868381,0.0,1.0,-1.1080437583096088,-1.3232619320166286,-1.1080437583096088,7687800.0,6666800.0,6123500.0,6379600.0,5406100.0,5,6951777.28531856,3026040.605252946,-0.1649076633183008,-0.3966031662745123,0.2126864106067215,-0.2403792216323406
1336,CVX,2014-05-05,18,-1.000434671456099,124.82,125.0,125.089996,125.029999,-0.4457356652886825,-0.16824146771351586,0.16824146771351586,0.2774941975751667,0.2774941975751667,0.0,1.0,-1.1080437583096088,-1.1080437583096088,-1.3232619320166286,4224400.0,5600000.0,5436000.0,5009800.0,4826100.0,5,6951777.28531856,3026040.605252946,-0.6386289998765636,-0.1649076633183008,-0.3966031662745123,0.2126864106067215
1337,CVX,2014-05-12,13,-1.2694573885898737,125.57,125.57,123.809998,123.18,0.5638274291503879,1.903320856892559,1.903320856892559,1.339493427742171,1.339493427742171,1.0,1.0,-1.000434671456099,-1.1080437583096088,-1.1080437583096088,4914700.0,4415200.0,4961400.0,5939500.0,6435100.0,5,6951777.28531856,3026040.605252946,-0.5348894798400308,-0.6386289998765636,-0.1649076633183008,-0.3966031662745123
1338,CVX,2014-05-19,17,-1.0542392148828539,122.949997,122.949997,123.629997,123.370003,-0.7029561212985739,-0.34160716571632027,0.34160716571632027,0.3613489555822536,0.3613489555822536,0.0,1.0,-1.2694573885898737,-1.000434671456099,-1.1080437583096088,4042300.0,4044400.0,4758700.0,3262700.0,3808100.0,5,6951777.28531856,3026040.605252946,-0.9809971750430034,-0.5348894798400308,-0.6386289998765636,-0.1649076633183008
